Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_603,4,0,0,0,0,0,6,6,12,0.664,603,603,53.679,39.625,0,0.113,0.121,0.100,0.118,0.012,9.842,10.780,8.717,10.253,0.769
Track_604,10,0,0,0,0,0,18,6,24,1.147,604,604,8.293,39.185,0,0.094,0.151,0.033,0.099,0.043,10.305,14.291,7.417,10.262,2.107
Track_607,7,0,0,0,0,0,12,6,18,0.904,607,607,34.906,40.347,0,0.079,0.170,0.033,0.052,0.063,9.411,12.759,7.071,8.025,2.206
Track_609,6,0,0,0,0,0,10,6,16,0.510,609,609,34.795,38.509,0,0.067,0.143,0.024,0.054,0.045,9.151,10.851,6.777,9.446,1.301
Track_615,7,0,0,0,0,0,12,6,18,0.590,615,615,39.949,39.898,0,0.064,0.200,0.004,0.034,0.077,11.617,16.284,8.060,10.580,3.163
Track_658,7,0,0,0,0,0,12,8,20,0.468,658,658,20.193,16.472,0,0.043,0.138,0.003,0.050,0.052,6.968,8.433,5.767,6.964,0.828
Track_659,7,0,0,0,0,0,12,8,20,0.738,659,659,42.529,2.359,0,0.077,0.174,0.037,0.078,0.053,10.455,12.693,8.133,10.793,1.530
Track_660,5,0,0,0,0,0,8,12,20,0.595,660,660,48.184,43.631,0,0.085,0.140,0.010,0.122,0.059,7.808,10.293,5.127,8.930,2.004
Track_661,6,0,0,0,0,0,10,16,26,0.569,661,661,47.007,25.756,0,0.060,0.100,0.022,0.061,0.028,13.225,15.912,8.397,14.097,2.556
Track_662,16,0,0,0,0,0,30,16,46,0.955,662,662,5.156,43.544,0,0.054,0.241,0.007,0.032,0.067,8.647,13.309,6.133,7.637,2.211
Track_663,7,0,0,0,0,0,12,16,28,0.614,663,663,22.782,2.712,0,0.073,0.183,0.014,0.036,0.077,11.842,16.924,6.188,11.358,3.775
Track_664,7,0,0,0,0,0,12,14,26,0.774,664,664,39.000,2.940,0,0.078,0.211,0.008,0.070,0.073,10.808,13.904,7.930,11.571,2.243
Track_665,8,0,0,0,0,0,14,16,30,0.814,665,665,18.237,44.152,0,0.079,0.198,0.019,0.051,0.069,6.650,8.785,4.464,6.885,1.363
Track_666,5,0,0,0,0,0,8,14,22,0.424,666,666,5.603,25.704,0,0.056,0.075,0.034,0.072,0.021,7.719,10.044,5.286,8.150,1.816
Track_669,5,0,0,0,0,0,8,18,26,0.551,669,669,53.830,25.512,0,0.076,0.182,0.027,0.059,0.072,9.569,11.810,7.238,8.964,1.741
Track_672,5,0,0,0,0,0,8,18,26,0.573,672,672,1.520,54.657,0,0.085,0.175,0.040,0.064,0.061,5.361,5.769,4.289,5.700,0.564
Track_673,7,0,0,0,0,0,12,12,24,0.557,673,673,25.297,3.191,0,0.076,0.145,0.027,0.078,0.040,9.926,12.638,5.847,9.880,2.132
Track_677,4,0,0,0,0,0,6,14,20,0.432,677,677,0.000,3.672,0,0.072,0.108,0.054,0.054,0.031,6.820,7.682,5.472,7.561,0.891
Track_680,5,0,0,0,0,0,8,14,22,0.642,680,680,31.686,44.206,0,0.082,0.136,0.031,0.114,0.051,5.988,7.616,4.593,5.402,1.113
Track_683,9,0,0,0,0,0,16,8,24,1.182,683,683,9.987,44.340,0,0.077,0.087,0.064,0.078,0.009,8.847,11.217,6.931,8.668,1.435
Track_688,5,0,0,0,0,0,8,12,20,0.634,688,688,11.246,53.639,0,0.085,0.182,0.005,0.131,0.085,7.432,9.293,6.008,6.860,1.230
Track_689,9,0,0,0,0,0,16,16,32,0.443,689,689,13.078,43.081,0,0.081,0.107,0.055,0.090,0.020,9.736,12.173,6.352,9.521,1.801
Track_690,5,0,0,0,0,0,8,16,24,0.586,690,690,6.992,34.189,0,0.075,0.113,0.032,0.084,0.033,11.024,14.217,7.834,11.167,2.283
Track_691,8,0,0,0,0,0,14,16,30,0.917,691,691,20.270,2.698,0,0.068,0.112,0.037,0.053,0.029,6.731,8.924,5.019,6.750,1.184
Track_692,9,0,0,0,0,0,16,12,28,0.710,692,692,28.440,2.368,0,0.070,0.184,0.029,0.051,0.056,9.943,15.338,5.863,9.737,3.389
Track_693,7,0,0,0,0,0,12,16,28,0.435,693,693,16.487,16.155,0,0.045,0.063,0.029,0.050,0.015,13.365,17.447,7.197,13.433,3.398
Track_696,8,0,0,0,0,0,14,10,24,0.704,696,696,50.110,33.377,0,0.067,0.140,0.034,0.055,0.035,10.426,14.334,6.262,10.991,2.445
Track_697,9,0,0,0,0,0,16,16,32,0.985,697,697,43.671,53.131,0,0.074,0.142,0.021,0.072,0.037,10.067,13.776,4.907,10.709,2.522
Track_699,6,0,0,0,0,0,10,14,24,0.550,699,699,20.070,24.918,0,0.059,0.096,0.036,0.051,0.024,12.541,15.539,9.681,14.088,2.346
Track_700,8,0,0,0,0,0,14,12,26,0.400,700,700,6.098,53.244,0,0.046,0.103,0.012,0.049,0.034,7.167,9.839,4.680,6.645,1.736
Track_702,5,0,0,0,0,0,8,18,26,0.565,702,702,36.000,25.038,0,0.071,0.126,0.018,0.098,0.049,10.077,11.400,9.018,9.629,1.071
Track_704,8,0,0,0,0,0,14,14,28,0.874,704,704,9.947,42.855,0,0.075,0.157,0.028,0.042,0.052,9.889,12.478,6.470,9.916,1.717
Track_705,11,0,0,0,0,0,20,10,30,1.000,705,705,27.013,53.131,0,0.079,0.158,0.013,0.079,0.049,9.171,13.457,2.962,9.196,2.770
Track_708,9,0,0,0,0,0,16,8,24,0.983,708,708,39.013,33.544,0,0.070,0.216,0.020,0.049,0.065,13.999,15.520,12.391,14.610,1.145
Track_712,4,0,0,0,0,0,6,16,22,0.724,712,712,35.504,53.416,0,0.123,0.246,0.042,0.081,0.108,5.768,6.218,5.075,6.196,0.474
Track_720,4,0,0,0,0,0,6,14,20,0.629,720,720,21.383,33.786,0,0.109,0.213,0.028,0.087,0.095,6.721,7.792,5.815,6.653,0.704
Track_722,6,0,0,0,0,0,10,10,20,0.768,722,722,51.727,53.561,0,0.084,0.100,0.077,0.081,0.009,7.013,7.879,5.478,7.304,0.770
Track_725,7,0,0,0,0,0,12,18,30,0.535,725,725,42.671,14.560,0,0.064,0.131,0.019,0.084,0.049,12.392,18.495,7.636,13.314,4.431
Track_728,11,0,0,0,0,0,20,10,30,0.621,728,728,7.473,32.940,0,0.065,0.108,0.013,0.079,0.029,8.236,11.643,4.560,8.277,2.129
Track_729,11,0,0,0,0,0,20,8,28,1.186,729,729,32.001,32.964,0,0.075,0.171,0.015,0.073,0.051,10.834,15.071,6.051,10.678,2.271
Track_731,6,0,0,0,0,0,10,12,22,0.642,731,731,37.908,15.086,0,0.067,0.212,0.014,0.032,0.082,11.385,12.176,10.171,11.739,0.719
Track_732,9,0,0,0,0,0,16,10,26,0.927,732,732,5.255,32.838,0,0.077,0.209,0.025,0.062,0.059,9.843,13.656,6.583,9.876,2.119
Track_734,15,0,0,0,0,0,28,12,40,1.178,734,734,41.520,52.673,0,0.080,0.149,0.039,0.085,0.034,10.707,16.391,6.471,9.906,3.361
Track_739,11,0,0,0,0,0,20,8,28,0.736,739,739,21.695,52.595,0,0.047,0.127,0.027,0.045,0.029,9.765,13.540,4.858,9.141,2.494
Track_740,7,0,0,0,0,0,12,18,30,1.066,740,740,33.705,24.616,0,0.094,0.201,0.003,0.113,0.072,11.778,14.679,8.059,12.895,2.265
Track_741,9,0,0,0,0,0,16,14,30,0.947,741,741,44.995,33.000,0,0.073,0.169,0.036,0.054,0.045,10.540,13.716,5.665,10.803,2.373
Track_742,4,0,0,0,0,0,6,16,22,0.544,742,742,47.368,33.299,0,0.093,0.140,0.028,0.110,0.058,7.873,8.541,7.189,8.437,0.620
Track_743,7,0,0,0,0,0,12,12,24,0.540,743,743,17.080,0.073,0,0.069,0.151,0.000,0.054,0.056,7.181,8.856,5.673,6.922,0.952
Track_744,7,0,0,0,0,0,12,10,22,0.669,744,744,48.992,27.432,0,0.060,0.129,0.026,0.050,0.040,9.135,12.563,4.476,9.526,2.763
Track_746,5,0,0,0,0,0,8,14,22,0.457,746,746,15.316,46.265,0,0.060,0.097,0.038,0.058,0.026,9.351,10.753,8.672,9.000,0.736
Track_748,9,0,0,0,0,0,16,14,30,0.827,748,748,2.037,27.434,0,0.076,0.152,0.034,0.080,0.043,6.933,9.146,4.747,6.904,1.476
Track_749,7,0,0,0,0,0,12,12,24,0.802,749,749,45.538,37.091,0,0.096,0.143,0.045,0.115,0.043,8.458,10.617,6.125,8.871,1.698
Track_750,10,0,0,0,0,0,18,8,26,0.420,750,750,31.299,46.396,0,0.058,0.243,0.013,0.043,0.071,11.273,16.803,7.260,11.421,3.291
Track_751,6,0,0,0,0,0,10,18,28,0.489,751,751,5.869,18.786,0,0.061,0.203,0.022,0.027,0.079,8.473,9.581,6.548,9.010,1.019
Track_752,16,0,0,0,0,0,30,18,48,0.944,752,752,44.239,37.518,0,0.072,0.214,0.002,0.050,0.063,10.241,13.956,5.262,10.293,2.018
Track_755,16,0,0,0,0,0,30,12,42,2.211,755,755,33.504,19.549,0,0.082,0.207,0.019,0.071,0.047,11.889,18.804,5.784,11.565,3.382
Track_757,6,0,0,0,0,0,10,18,28,0.893,757,757,43.974,55.009,0,0.106,0.219,0.054,0.083,0.066,3.775,4.400,2.931,3.842,0.444
Track_758,8,0,0,0,0,0,14,12,26,0.924,758,758,35.723,46.472,0,0.070,0.094,0.042,0.074,0.020,11.874,14.840,6.834,13.183,2.664
Track_759,8,0,0,0,0,0,14,12,26,0.517,759,759,16.465,46.472,0,0.047,0.146,0.012,0.033,0.047,10.130,15.063,6.904,9.788,2.772
Track_761,6,0,0,0,0,0,10,14,24,0.552,761,761,49.504,19.018,0,0.057,0.140,0.017,0.032,0.052,8.776,10.284,6.612,9.082,1.135
Track_763,6,0,0,0,0,0,10,10,20,0.805,763,763,37.256,19.508,0,0.081,0.102,0.049,0.085,0.020,9.668,11.924,8.064,9.190,1.603
Track_764,7,0,0,0,0,0,12,8,20,0.648,764,764,45.871,46.654,0,0.076,0.141,0.030,0.062,0.051,13.249,16.387,9.787,12.637,2.112
Track_766,10,0,0,0,0,0,18,16,34,0.639,766,766,47.577,46.836,0,0.078,0.158,0.009,0.086,0.043,8.303,10.275,5.442,8.273,1.617
Track_770,8,0,0,0,0,0,14,14,28,1.061,770,770,34.096,27.274,0,0.088,0.220,0.025,0.071,0.070,10.319,12.573,8.077,10.044,1.445
Track_776,5,0,0,0,0,0,8,16,24,0.587,776,776,37.499,36.378,0,0.078,0.103,0.061,0.081,0.019,10.119,12.219,6.921,10.708,1.768
Track_777,5,0,0,0,0,0,8,12,20,0.435,777,777,17.769,6.231,0,0.057,0.113,0.006,0.092,0.053,9.454,10.973,7.535,9.980,1.202
Track_782,5,0,0,0,0,0,8,12,20,0.499,782,782,42.355,36.516,0,0.074,0.202,0.024,0.039,0.086,9.656,10.610,8.232,9.840,0.778
Track_787,5,0,0,0,0,0,8,14,22,0.649,787,787,34.176,46.179,0,0.101,0.229,0.034,0.103,0.091,5.580,6.348,4.868,5.673,0.514
Track_790,9,0,0,0,0,0,16,16,32,0.910,790,790,1.185,4.736,0,0.073,0.123,0.025,0.081,0.039,8.220,10.731,5.020,8.544,1.779
Track_791,5,0,0,0,0,0,8,16,24,0.526,791,791,47.218,44.633,0,0.080,0.119,0.050,0.095,0.033,8.412,9.973,6.717,8.702,1.284
Track_795,4,0,0,0,0,0,6,16,22,0.444,795,795,34.788,17.692,0,0.075,0.133,0.024,0.068,0.055,13.308,15.809,9.774,14.634,2.269
Track_796,6,0,0,0,0,0,10,10,20,0.563,796,796,28.440,44.817,0,0.067,0.214,0.006,0.027,0.085,10.063,13.716,5.692,12.176,2.942
Track_798,8,0,0,0,0,0,14,16,30,0.748,798,798,45.223,17.607,0,0.072,0.206,0.032,0.039,0.062,9.743,15.029,6.183,9.396,3.282
Track_801,11,0,0,0,0,0,20,18,38,1.140,801,801,26.228,45.688,0,0.071,0.167,0.028,0.073,0.045,7.444,9.867,5.496,7.496,1.365
Track_803,6,0,0,0,0,0,10,12,22,0.538,803,803,51.004,36.053,0,0.063,0.082,0.044,0.061,0.014,8.689,9.332,7.868,9.169,0.608
Track_805,7,0,0,0,0,0,12,14,26,0.633,805,805,15.709,5.558,0,0.060,0.113,0.025,0.063,0.033,8.681,10.989,5.056,10.037,2.217
Track_807,5,0,0,0,0,0,8,18,26,0.521,807,807,14.599,45.326,0,0.066,0.100,0.035,0.076,0.028,6.776,7.187,6.310,6.973,0.377
Track_808,11,0,0,0,0,0,20,18,38,1.294,808,808,41.100,6.218,0,0.074,0.146,0.006,0.089,0.050,11.088,16.986,6.985,10.296,3.221
Track_810,5,0,0,0,0,0,8,16,24,0.632,810,810,43.226,35.134,0,0.082,0.094,0.068,0.090,0.012,9.416,9.806,8.879,9.576,0.325
Track_811,8,0,0,0,0,0,14,10,24,0.809,811,811,50.220,3.933,0,0.087,0.236,0.014,0.045,0.088,6.762,10.179,4.787,6.974,1.624
Track_813,8,0,0,0,0,0,14,18,32,0.640,813,813,38.933,34.707,0,0.087,0.166,0.034,0.068,0.054,13.580,18.877,7.604,14.114,3.330
Track_815,4,0,0,0,0,0,6,16,22,0.425,815,815,47.789,35.143,0,0.071,0.078,0.062,0.072,0.008,8.657,9.878,6.958,9.121,1.072
Track_818,6,0,0,0,0,0,10,14,24,0.580,818,818,35.839,55.151,0,0.076,0.162,0.000,0.054,0.062,8.687,11.191,6.470,8.532,1.827
Track_820,6,0,0,0,0,0,10,10,20,0.540,820,820,39.330,55.188,0,0.054,0.108,0.000,0.054,0.054,7.468,11.019,4.037,8.489,2.754
Track_822,7,0,0,0,0,0,12,8,20,0.600,822,822,2.536,17.459,0,0.055,0.090,0.015,0.059,0.024,8.725,11.631,6.103,8.231,1.807
Track_825,8,0,0,0,0,0,14,10,24,1.050,825,825,9.630,17.466,0,0.076,0.202,0.031,0.060,0.059,10.668,13.341,7.188,12.011,2.326
Track_826,6,0,0,0,0,0,10,18,28,0.496,826,826,11.647,4.467,0,0.057,0.087,0.038,0.043,0.022,8.063,9.318,6.353,8.493,1.093
Track_827,8,0,0,0,0,0,14,18,32,0.978,827,827,23.035,16.995,0,0.081,0.134,0.032,0.074,0.038,12.014,14.867,7.946,13.248,2.350
Track_828,8,0,0,0,0,0,14,14,28,0.599,828,828,44.100,44.463,0,0.065,0.168,0.016,0.063,0.051,10.260,13.217,7.399,9.812,1.729
Track_830,8,0,0,0,0,0,14,10,24,1.455,830,830,31.187,35.445,0,0.108,0.181,0.052,0.092,0.045,8.780,10.419,6.882,9.094,1.256
Track_832,5,0,0,0,0,0,8,12,20,0.590,832,832,18.852,29.621,0,0.084,0.140,0.054,0.080,0.039,9.245,10.611,6.115,10.181,1.650
Track_835,5,0,0,0,0,0,8,18,26,0.521,835,835,4.314,11.497,0,0.067,0.118,0.033,0.062,0.036,8.032,9.993,4.461,8.187,1.928
Track_836,8,0,0,0,0,0,14,14,28,1.018,836,836,31.751,29.603,0,0.074,0.138,0.042,0.051,0.037,10.642,13.016,6.165,11.817,2.278
Track_838,7,0,0,0,0,0,12,14,26,0.680,838,838,21.397,11.495,0,0.061,0.090,0.016,0.073,0.030,6.105,6.946,4.606,6.062,0.792
Track_839,8,0,0,0,0,0,14,8,22,0.862,839,839,1.316,11.595,0,0.070,0.103,0.037,0.075,0.023,8.624,11.201,4.353,8.963,2.074
Track_840,7,0,0,0,0,0,12,14,26,0.802,840,840,33.155,11.623,0,0.074,0.245,0.005,0.062,0.087,11.743,15.796,7.906,11.179,2.961
Track_841,7,0,0,0,0,0,12,14,26,0.630,841,841,6.232,21.182,0,0.063,0.113,0.022,0.068,0.031,5.705,6.295,4.874,5.600,0.445
Track_844,4,0,0,0,0,0,6,14,20,0.517,844,844,49.820,11.734,0,0.087,0.107,0.048,0.107,0.034,7.773,9.138,6.349,7.901,0.989
Track_845,8,0,0,0,0,0,14,14,28,1.068,845,845,1.010,21.273,0,0.079,0.134,0.024,0.068,0.044,9.079,13.257,4.617,9.091,2.847
Track_848,6,0,0,0,0,0,10,12,22,0.535,848,848,22.829,11.883,0,0.057,0.090,0.019,0.058,0.028,9.534,13.155,6.471,10.706,2.290
Track_849,6,0,0,0,0,0,10,14,24,0.575,849,849,53.949,29.968,0,0.059,0.087,0.008,0.068,0.030,10.451,13.840,7.437,11.694,2.305
Track_850,5,0,0,0,0,0,8,12,20,0.476,850,850,13.866,10.368,0,0.080,0.111,0.060,0.086,0.024,7.169,8.307,6.128,7.324,0.721
Track_853,5,0,0,0,0,0,8,12,20,0.501,853,853,26.282,48.117,0,0.069,0.097,0.026,0.091,0.032,8.070,9.437,6.806,7.978,0.885
Track_856,5,0,0,0,0,0,8,18,26,0.488,856,856,9.608,20.891,0,0.062,0.086,0.033,0.081,0.026,10.894,13.368,8.359,11.217,2.045
Track_863,9,0,0,0,0,0,16,18,34,1.038,863,863,51.307,49.250,0,0.088,0.222,0.052,0.063,0.057,7.056,9.503,4.183,6.924,1.628
Track_864,5,0,0,0,0,0,8,14,22,0.502,864,864,13.533,29.775,0,0.071,0.108,0.020,0.090,0.038,6.435,8.766,3.324,7.074,1.861
Track_865,5,0,0,0,0,0,8,12,20,0.567,865,865,14.579,48.832,0,0.072,0.138,0.027,0.076,0.048,7.813,10.105,5.991,7.587,1.462
Track_866,5,0,0,0,0,0,8,16,24,0.774,866,866,43.542,20.009,0,0.100,0.152,0.030,0.109,0.051,7.254,9.611,5.622,6.920,1.424
Track_867,8,0,0,0,0,0,14,18,32,0.962,867,867,4.603,47.018,0,0.102,0.245,0.045,0.062,0.075,5.361,6.271,4.151,5.676,0.645
Track_868,11,0,0,0,0,0,20,18,38,0.785,868,868,7.056,47.550,0,0.087,0.238,0.020,0.059,0.075,8.447,12.264,5.936,8.186,1.974
Track_870,6,0,0,0,0,0,10,18,28,0.755,870,870,42.616,28.471,0,0.077,0.098,0.041,0.085,0.024,15.369,19.744,10.092,15.596,3.302
Track_871,11,0,0,0,0,0,20,18,38,0.805,871,871,25.350,47.866,0,0.074,0.209,0.021,0.078,0.057,9.715,15.346,4.929,8.373,3.416
Track_872,7,0,0,0,0,0,12,8,20,0.494,872,872,32.142,19.937,0,0.078,0.246,0.009,0.067,0.089,14.425,19.767,10.728,14.394,3.599
Track_875,10,0,0,0,0,0,18,14,32,0.817,875,875,29.780,29.149,0,0.060,0.108,0.016,0.059,0.032,13.105,17.099,9.871,13.155,2.126
Track_877,6,0,0,0,0,0,10,10,20,0.600,877,877,33.239,38.614,0,0.070,0.116,0.014,0.085,0.051,7.056,9.174,3.919,8.040,1.778
Track_878,5,0,0,0,0,0,8,12,20,0.810,878,878,25.549,9.936,0,0.108,0.140,0.075,0.116,0.027,8.410,10.342,7.264,8.082,1.113
Track_879,4,0,0,0,0,0,6,14,20,0.596,879,879,53.692,20.418,0,0.110,0.220,0.047,0.063,0.096,6.893,8.745,5.176,7.634,1.387
Track_883,5,0,0,0,0,0,8,16,24,0.514,883,883,1.984,48.218,0,0.071,0.149,0.022,0.076,0.057,7.438,9.128,6.130,6.894,1.200
Track_894,6,0,0,0,0,0,10,12,22,0.594,894,894,18.279,8.385,0,0.066,0.197,0.019,0.035,0.074,11.011,16.750,4.794,12.192,4.385
Track_895,7,0,0,0,0,0,12,18,30,0.459,895,895,25.356,37.747,0,0.049,0.096,0.013,0.051,0.035,11.983,14.956,6.438,12.704,2.563
Track_896,5,0,0,0,0,0,8,14,22,0.485,896,896,13.308,47.120,0,0.062,0.126,0.024,0.073,0.048,10.993,13.568,7.740,10.108,2.253
Track_897,13,0,0,0,0,0,24,12,36,1.049,897,897,21.666,47.767,0,0.084,0.137,0.037,0.083,0.031,10.991,16.235,5.335,11.163,3.431
Track_898,6,0,0,0,0,0,10,18,28,0.678,898,898,25.524,8.837,0,0.091,0.237,0.039,0.061,0.082,8.628,11.543,7.138,8.086,1.676
Track_899,8,0,0,0,0,0,14,8,22,0.574,899,899,49.341,38.098,0,0.064,0.119,0.041,0.047,0.030,12.150,14.872,7.490,12.776,2.143
Track_900,9,0,0,0,0,0,16,18,34,0.963,900,900,53.107,28.437,0,0.095,0.190,0.055,0.086,0.052,9.930,13.631,4.086,10.524,2.965
Track_901,10,0,0,0,0,0,18,14,32,1.159,901,901,41.950,46.939,0,0.069,0.107,0.046,0.063,0.022,12.406,16.779,7.289,13.736,3.521
Track_904,4,0,0,0,0,0,6,18,24,0.409,904,904,46.541,47.277,0,0.070,0.110,0.041,0.058,0.036,8.700,10.698,6.975,10.008,1.672
Track_905,10,0,0,0,0,0,18,16,34,1.106,905,905,33.415,47.282,0,0.085,0.242,0.017,0.060,0.071,10.033,13.526,5.708,9.734,2.249
Track_908,5,0,0,0,0,0,8,16,24,0.497,908,908,6.607,19.843,0,0.062,0.100,0.035,0.070,0.029,8.294,10.491,5.712,8.413,1.638
Track_910,9,0,0,0,0,0,16,12,28,0.805,910,910,46.823,51.425,0,0.056,0.081,0.031,0.056,0.015,7.267,9.201,5.163,7.512,1.271
Track_916,20,0,0,0,0,0,38,8,46,2.645,916,916,14.132,24.745,0,0.086,0.205,0.022,0.074,0.050,13.241,20.401,6.705,13.398,3.559
Track_919,12,0,0,0,0,0,22,12,34,1.160,919,919,31.828,51.744,0,0.074,0.155,0.015,0.067,0.039,7.271,8.505,5.986,7.315,0.628
Track_921,12,0,0,0,0,0,22,16,38,1.621,921,921,48.965,33.246,0,0.090,0.145,0.056,0.083,0.030,9.956,13.839,6.272,8.979,2.410
Track_924,9,0,0,0,0,0,16,10,26,0.690,924,924,35.614,22.993,0,0.054,0.110,0.004,0.043,0.044,11.855,15.096,8.638,11.426,2.117
Track_926,7,0,0,0,0,0,12,12,24,0.837,926,926,37.427,50.830,0,0.076,0.118,0.052,0.076,0.023,10.377,13.244,7.782,10.543,1.816
Track_928,10,0,0,0,0,0,18,8,26,0.818,928,928,38.406,40.682,0,0.054,0.139,0.020,0.033,0.040,11.888,17.166,6.663,14.274,4.110
Track_929,5,0,0,0,0,0,8,12,20,0.556,929,929,5.250,13.613,0,0.083,0.129,0.041,0.108,0.043,9.890,13.331,6.272,10.278,2.708
Track_930,8,0,0,0,0,0,14,14,28,0.939,930,930,11.328,31.293,0,0.069,0.127,0.027,0.063,0.030,9.215,12.358,4.887,9.284,2.221
Track_931,12,0,0,0,0,0,22,8,30,1.796,931,931,6.521,40.760,0,0.087,0.202,0.047,0.068,0.046,8.815,13.926,5.848,8.355,2.497
Track_932,10,0,0,0,0,0,18,18,36,0.814,932,932,18.370,50.807,0,0.062,0.116,0.009,0.065,0.034,9.842,13.974,6.767,9.698,1.988
Track_934,6,0,0,0,0,0,10,12,22,0.744,934,934,19.984,51.015,0,0.082,0.126,0.036,0.066,0.039,9.458,11.653,7.119,10.097,1.461
Track_935,8,0,0,0,0,0,14,8,22,1.189,935,935,30.894,13.594,0,0.087,0.128,0.027,0.081,0.034,9.340,12.817,6.669,8.533,2.116
Track_940,6,0,0,0,0,0,10,10,20,0.998,940,940,39.643,51.197,0,0.107,0.159,0.023,0.115,0.053,5.878,7.063,4.211,6.505,1.203
Track_941,9,0,0,0,0,0,16,8,24,0.779,941,941,43.963,51.252,0,0.078,0.151,0.014,0.082,0.048,6.220,7.798,4.104,6.124,1.025
Track_943,5,0,0,0,0,0,8,18,26,0.456,943,943,12.146,12.905,0,0.073,0.101,0.044,0.088,0.026,6.019,6.462,5.610,6.024,0.321
Track_944,7,0,0,0,0,0,12,14,26,0.596,944,944,25.067,30.779,0,0.064,0.158,0.031,0.038,0.051,13.606,16.998,10.073,13.309,2.289
Track_945,7,0,0,0,0,0,12,16,28,1.165,945,945,28.385,40.584,0,0.104,0.226,0.041,0.103,0.068,8.423,9.276,6.888,8.351,0.749
Track_946,9,0,0,0,0,0,16,10,26,0.866,946,946,48.425,50.380,0,0.087,0.207,0.027,0.061,0.071,8.686,12.047,4.821,8.913,2.296
Track_947,8,0,0,0,0,0,14,16,30,0.792,947,947,21.551,30.767,0,0.071,0.171,0.028,0.065,0.051,10.005,12.373,8.239,9.603,1.434
Track_948,5,0,0,0,0,0,8,12,20,0.557,948,948,31.856,40.356,0,0.079,0.148,0.021,0.074,0.052,5.619,6.491,4.626,5.632,0.662
Track_950,11,0,0,0,0,0,20,10,30,0.901,950,950,22.012,50.194,0,0.065,0.144,0.018,0.069,0.036,12.199,20.246,6.843,10.388,4.350
Track_951,6,0,0,0,0,0,10,12,22,0.599,951,951,27.497,50.410,0,0.062,0.129,0.015,0.042,0.054,8.188,11.249,6.331,8.489,1.774
Track_954,5,0,0,0,0,0,8,14,22,0.458,954,954,45.429,40.540,0,0.073,0.136,0.010,0.077,0.052,8.811,11.637,5.348,8.123,2.305
Track_955,7,0,0,0,0,0,12,10,22,0.511,955,955,13.769,50.642,0,0.052,0.083,0.020,0.057,0.023,9.131,14.494,5.129,8.202,3.315
Track_956,8,0,0,0,0,0,14,12,26,1.089,956,956,24.879,22.850,0,0.091,0.167,0.042,0.094,0.045,9.471,12.246,6.548,9.891,1.940
Track_957,7,0,0,0,0,0,12,16,28,0.936,957,957,47.702,31.056,0,0.080,0.118,0.056,0.074,0.027,11.842,13.739,9.567,12.303,1.301
Track_958,7,0,0,0,0,0,12,12,24,0.739,958,958,40.197,31.410,0,0.064,0.097,0.043,0.063,0.019,11.737,15.224,5.698,11.806,3.134
Track_959,6,0,0,0,0,0,10,16,26,0.591,959,959,53.360,50.880,0,0.060,0.082,0.035,0.066,0.018,6.792,7.499,6.037,6.894,0.464
Track_960,7,0,0,0,0,0,12,14,26,0.860,960,960,16.005,30.174,0,0.073,0.144,0.026,0.071,0.039,6.483,7.865,4.788,6.549,1.037
Track_962,7,0,0,0,0,0,12,18,30,0.986,962,962,23.335,49.874,0,0.091,0.202,0.013,0.084,0.069,6.270,7.378,4.897,5.963,0.839
Track_964,9,0,0,0,0,0,16,16,32,0.606,964,964,49.107,39.734,0,0.070,0.178,0.021,0.063,0.054,9.990,14.085,7.217,9.206,2.125
Track_965,5,0,0,0,0,0,8,14,22,0.665,965,965,20.211,21.815,0,0.088,0.185,0.041,0.074,0.066,10.295,14.030,7.105,11.281,2.680
Track_967,7,0,0,0,0,0,12,10,22,0.439,967,967,20.742,49.670,0,0.050,0.070,0.018,0.055,0.019,9.574,12.033,5.126,10.386,2.296
Track_969,13,0,0,0,0,0,24,18,42,1.255,969,969,49.283,21.866,0,0.091,0.227,0.016,0.081,0.066,10.518,14.833,7.893,10.417,2.058
Track_970,7,0,0,0,0,0,12,8,20,0.499,970,970,54.578,39.865,0,0.050,0.086,0.011,0.070,0.030,11.510,15.089,5.445,12.730,3.219
Track_972,6,0,0,0,0,0,10,14,24,0.849,972,972,11.151,12.291,0,0.099,0.130,0.049,0.107,0.030,7.988,8.821,6.819,8.328,0.638
Track_973,6,0,0,0,0,0,10,16,26,0.408,973,973,11.132,49.752,0,0.046,0.137,0.011,0.022,0.052,7.760,8.973,6.028,8.283,0.996
Track_975,11,0,0,0,0,0,20,12,32,1.206,975,975,46.171,49.531,0,0.072,0.215,0.022,0.048,0.064,7.781,10.720,5.352,8.033,1.583
